Date,ETF,Average High,High (Percent Change),Average Volume,Volume (Percent Change),Average Price of Oil,Price of Oil (Percent Change)
2022-06,DRIV,23.284795922954647,0.5331702532032654,164204.7619047619,-10.599505562422738,117.72363636363636,-1.3134862534569711
2022-06,IDRV,39.63733896326252,0.5265169646066754,72171.42857142858,33.24064171122994,117.72363636363636,-1.3134862534569711
2022-06,HAIL,38.05408764613463,-0.09734176525254168,8247.619047619048,0.3818181818181796,117.72363636363636,-1.3134862534569711
2022-06,KARS,36.40966706048874,1.4682331013454448,52666.66666666666,47.22891566265061,117.72363636363636,-1.3134862534569711
2022-06,LIT,74.2307984799709,2.5970515902679887,667557.1428571428,33.741475511469325,117.72363636363636,-1.3134862534569711
2022-06,VCAR,10.373428617204938,-1.167890295763296,2780.952380952381,98.90322580645157,117.72363636363636,-1.3134862534569711
2022-07,DRIV,22.46810007095337,-2.6785411616771206,147125.0,0.4825291181364389,108.60333333333334,-0.8538062283737003
2022-07,IDRV,38.48225021362305,-2.550090591792763,61335.0,-14.751552795031056,108.60333333333334,-0.8538062283737003
2022-07,HAIL,37.065600013732904,-2.852907005496652,8760.0,15.714285714285722,108.60333333333334,-0.8538062283737003
2022-07,KARS,35.93579998016357,-0.9761383866209972,40550.0,-12.731767614338693,108.60333333333334,-0.8538062283737003
2022-07,LIT,72.79650039672852,-0.45501210353634297,523645.0,-8.363722847629619,108.60333333333334,-0.8538062283737003
2022-07,VCAR,9.420899963378906,-3.3333336276772516,1255.0,-19.661016949152533,108.60333333333334,-0.8538062283737003
2017-12,HAIL,28.094998081062826,0.0,7066.666666666668,0.0,62.06199999999999,1.116934163118244
2017-12,LIT,36.096041795308366,-0.11471152521674187,561425.0,-11.229191438763378,62.06199999999999,1.116934163118244
2018-01,HAIL,29.640771805242284,0.041866817279029744,5604.7619047619055,8242.5,66.85272727272728,0.6176516209089509
2018-01,KARS,22.738214388589714,0.0,42640.0,0.0,66.85272727272728,0.6176516209089509
2018-01,LIT,37.502633009824294,0.5785385467673511,834052.380952381,-2.8291814946619187,66.85272727272728,0.6176516209089509
2018-02,HAIL,28.601481426722803,1.317084072258352,557.8947368421053,-18.855146124523507,63.47749999999999,-0.6970428485214253
2018-02,KARS,22.001764308125995,-0.3097569155349935,28852.631578947367,-9.843749999999996,63.47749999999999,-0.6970428485214253
2018-02,LIT,34.327998820622085,-1.039323439716076,834136.8421052631,24.674696435565988,63.47749999999999,-0.6970428485214253
2018-03,HAIL,28.672694943560238,-1.5053018688818662,614.2857142857142,-13.999999999999995,63.757619047619045,0.6237298733781491
2018-03,KARS,22.136983977541746,-0.4564296723169229,13095.238095238095,-3.9419795221842993,63.757619047619045,0.6237298733781491
2018-03,LIT,32.86111687992249,-1.7416012794701723,468528.5714285714,-5.664650251341912,63.757619047619045,0.6237298733781491
2010-07,LIT,28.256131705312427,0.0,122291.66666666669,0.0,72.5072727272727,0.5887708649468952
2010-08,LIT,28.577320884167644,1.297331232465072,47202.272727272735,-17.189573459715636,74.15181818181819,-0.6029826682789212
2010-09,LIT,30.677596959300622,-0.5169997865953914,45742.857142857145,-7.779310344827581,74.63454545454545,1.5468987429202952
2010-10,LIT,33.50730523246468,2.9026455469824155,73666.66666666669,-0.16431924882629112,79.85714285714288,0.5258131130614327
2010-11,LIT,35.050265330076485,1.3083460761515473,83585.71428571429,7.154574132492112,82.83409090909089,1.1717451523545708
2010-12,LIT,36.91679164178699,0.6669932953086986,101679.54545454547,51.195294117647066,88.55652173913046,1.4682606096832016
2011-01,LIT,39.251468022201635,3.1025493543996774,111220.0,19.22913719943423,92.82666666666668,1.543319474098214
2011-02,LIT,39.4970321357,-0.995773425202875,95610.52631578947,-12.700919415900488,100.2855,2.715377368365957
2011-03,LIT,37.24406080211923,0.13335949695113047,68028.26086956523,-6.015769439912996,109.83739130434783,0.6189861751152084
2011-04,LIT,38.36657655362021,-0.2838131360312679,40435.0,-2.179675994108984,118.0925,1.6029438161909892
2011-05,LIT,35.92004639726311,0.4251014031701872,44288.09523809524,25.51239669421489,109.935,-1.6726215205650163
2011-06,LIT,33.69749202136856,-1.823633576537273,31784.090909090908,-18.396268656716423,109.04363636363637,-0.7320143884892091
2011-07,LIT,34.75635628944093,-0.6923002683569757,27020.0,-2.3690205011389507,111.62190476190472,0.9142325581395384
2011-08,LIT,30.046096106501466,0.5497954137464414,34839.130434782615,11.767441860465127,106.32434782608696,-0.1599215546443209
2011-09,LIT,27.874079372871044,-2.5432898403029762,20688.09523809524,-13.030769230769224,107.61181818181818,-1.9412926391382423
2011-10,LIT,26.13030911703435,-5.415604778139214,15047.619047619048,32.351351351351354,106.28857142857143,1.147484493452792
